X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
-185.41882732953246,543.6706456942866,299.8386388408136,159.4217821198495,6.867015142912505,5,0.39864891248106743,1,31.067736407016284,36.35693149230463
-187.02161418227763,587.4722340341513,320.6000977779673,132.86267999769112,6.907913620727988,2,0.40566768563641087,1,29.49364179840863,31.345188376423316
-188.84008114042004,623.1478564261525,298.42430552569647,140.53595175989082,6.627464652435054,3,0.40267668445103316,1,29.73209888827852,29.70955755094837
-188.3519877132318,570.817737688646,315.8869563967896,135.4159425111099,6.4605605638865375,4,0.3993121071203271,1,29.304107955268726,29.188967770775356
-186.7159433390246,667.2984638814572,295.86901349916957,148.0894057907385,6.3865129373903935,5,0.40012842451561487,1,28.729449828999496,33.67235082168885
-198.31671259761595,681.7989058798687,368.84851716968234,148.91879159900867,6.970401876763043,2,0.40347736099462905,1,41.160033683216454,45.03129903723022
-192.3258290261164,659.3562528135883,316.82808281310236,155.36440488055146,7.400665068419695,3,0.4010743659792874,1,42.45647379014795,39.43038810062419
-196.75453156724356,592.6715698949373,312.47433161542955,141.00803104748698,6.906448528482677,4,0.39669256288053273,1,42.5371773868855,38.17015890480115
-193.56056021307273,610.312166630678,360.0268262903731,157.59420087336173,7.114434023657847,5,0.3996933164551182,1,41.45400558274701,46.73877920304282
-202.79639455398748,649.3107090099353,430.48173861930616,119.18069505832717,6.656684700769683,2,0.39780163376871275,1,40.954644392835,39.95503307601231
-203.3416208717054,674.8677230755474,417.4393746684891,121.6097858088223,6.312576158046425,3,0.3989043595448857,1,39.75555958907572,40.85377869470311
-203.75386301353996,602.7642790382198,426.0746038161876,123.71981183837228,7.435457819582608,4,0.39808384877513814,1,40.6695048834507,40.603797955713254
-206.6768432993623,692.7320730592733,415.44417168325367,111.2059999478511,7.626809687864731,5,0.39583059780118907,1,40.6892498917702,39.59656658602527
-212.53045130020405,626.0837673493094,255.65513346877435,238.20975312712423,3.2688363655594954,2,0.39803657294556527,1,14.339832939416572,17.485208298824233
-211.9130174181608,643.3553581133184,248.10691412227374,200.2051001542254,3.6354536448821904,3,0.3984647577680437,1,14.154164903818373,17.344197161732886
-208.75119155126367,715.2188124120916,230.80575946631183,239.52409887132646,3.5142650334403185,4,0.39691957113642956,1,14.111281857965288,17.110293812181148
-211.4674765673762,666.3060249595956,243.96122528305287,233.76907894783778,3.6098104334497054,5,0.39714131896701255,1,14.071079918881873,17.714355920164902
-217.45941706294144,741.9807891749325,252.59786938926885,215.10337728867273,3.4579275201225834,2,0.3956971491109449,1,14.248942701500571,17.3155962605182
-215.65541988837612,665.2214384182415,255.4053851689427,220.1732056504859,3.751773942089644,3,0.40059722719748836,1,14.660302677148193,17.529246324160336
-219.6593086303607,704.0779144082712,294.24937736719676,240.867939217897,3.5446383895728792,4,0.39920663346964136,1,14.596324999547408,17.103277678294795
-217.00014405485516,780.4764243997824,258.03697271646394,211.06924284493337,3.1933772478545697,5,0.3977108275293147,1,14.635140749334038,17.34427072939831
-227.43652678642005,688.5394665064483,266.0233294396103,202.70629965057452,3.6461437906597425,2,0.40363794654256746,1,14.425656785583756,16.438707017092366
-227.0180031376605,730.9774430077124,275.26057077230547,199.0906874223769,3.7117137066624113,3,0.39881547824843183,1,14.88580544880388,16.948775161722892
-225.57319109701905,766.9418806883248,308.3246543972161,207.48964964199257,3.644776831049488,4,0.3991023231577951,1,14.878044599490007,16.47496215590052
-227.4699614295427,780.9428284826095,297.4698264547752,200.68027732596005,3.7394949836769342,5,0.39782763934117166,1,14.635741944977323,17.090414095222144
-233.7650095958236,698.3516979876589,293.3068460512428,210.3320957588949,3.6751991190075928,2,0.4034439234831166,1,15.194636104235517,17.977183108609424
-234.68951234747178,762.6257654926131,330.2476352312989,204.82897270859945,3.3070386846596236,3,0.3958524121756011,1,15.270594465357028,18.025000014829544
-235.1171848546411,703.8105231953846,347.7515800126773,226.8958789582077,3.6570902746694243,4,0.4012720561101949,1,15.480394148734355,18.362927066255274
-234.91825927574754,728.0077347548417,315.9826782020642,240.3893542690762,3.763743420031727,5,0.40044777742557747,1,15.5169568020087,18.199519805285142
-242.1787363315968,718.5908661900382,377.2276930211352,222.0306371251362,3.428075665614706,2,0.4005963996952121,1,19.431313181608193,23.195335616164087
-241.49893427970352,727.8294607434874,357.65747364197415,238.7894234433695,3.1942062437760943,3,0.4018170466013633,1,19.586984184638148,22.655509787079644
-243.14029960166346,707.1180862167531,350.7231507788738,235.73203134829757,3.254626671641058,4,0.396863680779806,1,19.15435164167313,23.13806498153516
-244.2049610311785,799.366490210568,371.80347244436444,202.3970746605864,3.7994672426137646,5,0.4015525398457641,1,18.84105582516807,22.843746224487532
-253.04817085431148,832.0870857174577,338.622129817469,231.4444854847685,3.6816742821958615,2,0.4013025711537446,1,14.812865290369384,17.049989244301845
-249.57941470042604,809.6671036183844,385.17455418921685,231.47204657477616,3.686848781404008,3,0.3981408402736703,1,17.000950808437207,17.141478257871164
-251.63343631779276,818.1145958195643,379.7970260763156,204.4039038553544,3.771159741986989,4,0.3982303774221962,1,16.84938056291015,17.521703894078403
-250.8248512409795,794.5518610782891,347.21641267383905,200.8262393730388,3.239014086736874,5,0.4027312026418351,1,17.059574858744924,17.24080366809292
-154.6319055261479,524.381874910697,274.856266698465,103.03228987986327,6.709623666369191,2,0.3997259750900806,2,32.65846670529673,33.15479183385447
-159.44410672679402,521.631914119643,276.6150490008104,108.07400339461283,7.357167073224694,3,0.40204084401806783,2,32.67460330122985,32.94025411764929
-155.77433019796808,494.8999564770674,283.0593255363935,103.67509008167781,7.662162170984438,4,0.4032093470426474,2,32.14501838869295,34.0492226013706
-160.48333203594194,564.8257124060354,308.55381686004756,99.77682070999853,7.533781548704375,5,0.3955778508245573,2,32.73838169791818,33.40890106751135
-172.88478447905982,564.0362673800207,317.0148485550579,129.22126366190594,6.855053418331486,2,0.396596104467053,2,35.448404081331844,38.66066484721819
-174.4687350132277,538.2721344691381,293.00470580302795,116.47243695790077,6.870980366171527,3,0.4020496965360753,2,36.373121563812674,35.253798937472304
-177.22417298822762,557.7079828666239,348.9023252235412,112.59114624486415,6.675305031364821,4,0.3984235653681967,2,36.367890721290465,34.93023489222671
-174.01249135401338,570.683520877238,308.23679148660347,110.30256100793235,6.4608769478307675,5,0.3998232977111627,2,35.6994788965135,40.93721923262406
-180.28592091030467,642.1024020683387,290.2120139559857,142.01731598409057,6.835233077069634,2,0.399891273222587,2,32.4948278487819,35.745283148564496
-183.48254923997624,533.3385857162405,292.0168066618569,151.1107975317719,7.551504917184919,3,0.40439014927164657,2,32.54629996732714,30.436271798627587
-180.75401429656597,546.5626574436621,289.2053589459057,132.88021209537092,6.364328899039509,4,0.40166714512142476,2,31.84733688920898,32.260328054421855
-183.2128058764626,624.674855522554,275.65900788129375,145.00787737011666,7.56764679190821,5,0.3993853472120805,2,31.379477104504563,36.884416649740324
-185.66983335291033,602.8005943612317,322.8182674043847,132.63882749023955,7.450202694411484,2,0.40115557856993544,2,29.092177943114766,30.092888121544345
-192.15042039939294,608.5035869925772,320.4412352854724,150.6193926021094,7.4693089657092955,3,0.399633999741589,2,29.65489971100023,27.749258113153534
-189.56216984107112,620.6702595784162,304.24064532311303,151.5460502474568,6.948080137590378,4,0.4022726753968658,2,28.485100873909676,28.96179755258318
-186.28652037526234,669.0666465443077,322.0245562685175,161.3470472877135,6.738642586211902,5,0.39700010487342546,2,27.82613345557486,32.36008027435637
-200.04685550849626,593.300217841697,340.5665206610732,149.21728076539182,6.623677668665847,2,0.40166289900030977,2,41.808090435954625,45.873265387147754
-200.0783239945053,682.1406647233193,336.0541597162975,145.85232771561456,7.04275520786549,3,0.3989923220139364,2,42.97911154098516,39.078218076086486
-199.73138292215617,636.2440172829673,366.7130315222847,157.36220191778028,7.190682697607586,4,0.3961233912065345,2,42.61464526365538,38.58527987548071
-197.92715008949492,614.2026540746409,365.40783289018555,148.75722565215284,7.1380661772882625,5,0.39731971559227885,2,42.30292798311678,48.09595121733749
-205.15162083364567,611.9468183473203,439.1627931248405,115.24157591243795,6.788099418179547,2,0.40130020305785014,2,40.73153859718886,39.25933229480327
-204.9855213518012,694.5674150688591,454.5882719734312,134.71328654420216,7.661763976902185,3,0.4037381076416494,2,40.072731275903855,40.389665772198846
-204.56338063215006,662.1979514302501,457.1309031931606,132.58249283917573,6.452472973744605,4,0.39870831389271294,2,40.79228052029966,40.572686154434194
-202.44539105858067,693.7796909228108,429.9683435937374,132.93531617170117,6.905371129334906,5,0.39964562566385253,2,40.22923996890462,39.8309932670053
-210.94249043680742,711.8906570225087,252.43650818749842,223.39374243557108,3.6971739142660853,2,0.3968729007285371,2,14.158215507419854,16.31239074147401
-210.33173303549466,709.8834038424694,227.89904945316508,199.21840380107096,3.477709028390839,3,0.3999709191694118,2,14.761902143865086,17.408883616205692
-211.82116047508455,683.9993239003088,248.91629510937756,212.08727404290192,3.438171050422107,4,0.3960616887486734,2,14.32450352671902,17.227545320983157
-210.0705441505735,693.5140434611709,225.4571869400062,231.90083284642716,3.4583408724314952,5,0.39823216423963625,2,14.66725721559507,17.225968606016604
-224.00549676524443,705.4588183061343,255.6071195826541,233.39692756919493,3.3543512576874317,2,0.4016976481299509,2,14.967099959218023,17.011767961988106
-219.82460966191664,642.8763486164781,274.82609937462365,235.48138026023673,3.6916645019889156,3,0.4027418569771575,2,14.519271642010947,17.338772623883454
-220.04076888604936,741.5742686153561,244.96505278294154,207.40197664557812,3.1974551555999144,4,0.4004385722612958,2,14.799676973096343,16.700346789519603
-218.52048504830813,742.9006281534963,293.87872873732584,202.47381072121797,3.205744146754997,5,0.4023248952183223,2,14.755727662479895,17.56949910561246
-227.24032203620723,753.5691635598558,319.38107046801855,233.7594438402454,3.288922920871643,2,0.40138770605544427,2,14.856563649259382,16.654252653758633
-226.72183447509832,754.4129926707654,313.47700186228354,202.2786747088528,3.667072706587557,3,0.3989093509969959,2,14.680253382574685,16.782499255634526
-227.48700927405162,737.5898101411505,318.5832206903436,239.80903869337175,3.2832662299025777,4,0.39894986005291727,2,14.180995616553915,17.140596127079416
-226.26773661506817,711.2941450563706,308.5095104175562,201.85558455060456,3.5606121715905603,5,0.40325927554643337,2,14.591808130615885,16.878095158262116
-235.7970465780434,794.4598025441402,301.07368864108014,235.53248169996178,3.226417405785657,2,0.40032368209801905,2,15.248360577364902,17.692152227320516
-232.1733592289412,759.7316663996434,344.68375677990986,220.93472288208318,3.6731765766842077,3,0.4000331928251887,2,15.282193841869574,17.965679044054625
-233.2397933238441,789.6985719885131,290.18833660313794,201.38176824113788,3.5847760648278526,4,0.3991828012563056,2,15.219771458421073,18.36607273523039
-233.8098053103984,815.5276777943919,308.37269628777693,208.46744603701356,3.711413437943744,5,0.3983216034774859,2,15.035321152797845,18.640279843373133
-238.64411415607887,769.7161077579472,320.8661994138595,241.128004674805,3.807602988705457,2,0.39519061457022875,2,18.752660392632283,22.012570277783816
-241.40259966026937,780.9871297165453,347.36884360359153,237.08833188535277,3.360972716596827,3,0.3977736251165731,2,18.994871216076323,22.019130458544304
-242.76739672152942,779.3252948341022,363.23683678311323,207.26843613515192,3.3160362280641325,4,0.3987795607975947,2,18.768559070161913,21.975299150692496
-241.93195181704036,774.6045488348345,372.7893136071794,226.54841881450943,3.724816282864754,5,0.39927497371651066,2,19.269522119618212,21.790039248912393
-247.92411105679793,864.1031007792003,391.3619068124856,219.80162967730013,3.586753377790264,2,0.4004952165100932,2,17.002173154345464,17.527235952118822
-251.36519899804813,788.5901590500189,399.73896848624696,199.12099488149588,3.3793284932821592,3,0.40361362774081505,2,17.083593712080944,17.786959307080217
-246.66029598604555,848.0338045799222,386.6425404589887,216.40347606706902,3.7326609708943077,4,0.39915577828563775,2,17.281502157733655,17.06920225693626
-250.86251221427486,777.1381393971611,355.6836633413675,225.16754518888558,3.3908503049464986,5,0.39903240720408495,2,17.185543571246683,17.083180487491063
-160.07903999515764,500.17982664328457,292.0949648966357,106.97415168566718,7.414758093383279,2,0.40287372158301926,3,32.488978716582324,32.7429479288714
-156.31935066398444,534.6019632033249,290.80098579083875,119.11895627656482,6.509929311927719,3,0.4004788994086915,3,32.26357402667694,32.908301477660885
-163.538171212435,512.296955653866,295.4690515808439,100.96286078583897,7.351992189105809,4,0.3985898138959307,3,32.4287561457317,33.74012538015709
-156.38342402394966,476.29308658370246,270.5349610135568,120.022631439162,7.24604931317248,5,0.40001328167306127,3,32.64191828248725,34.2319820631994
-173.02760866505406,573.1007674426007,332.06503130078414,129.94586527764392,7.676334151935551,2,0.39889754469226796,3,34.17910480053303,37.617695339397216
-174.36580853794376,574.058642702894,349.6027998402095,117.08077657382616,7.6151749144905425,3,0.4003329667561148,3,34.92292744431265,34.66784866044852
-175.0757261757066,546.0924220929943,317.25338640006714,134.01867877453194,7.255509346383839,4,0.3979819978597446,3,34.820253278012814,33.39785769900941
-167.68489985570383,598.6653504234852,347.114642367361,115.76304811565592,6.445331945010334,5,0.40109339248240006,3,34.38068633487736,33.404921682134805
-184.26908305163545,633.7017776281984,275.998851719694,139.01327158934058,6.986988565329355,2,0.40057554400595907,3,30.958007436798248,35.532107449101105
-182.08970517508726,569.0421411977107,314.0831257763382,152.76832146142954,7.556285058920221,3,0.3968442302089306,3,31.72821975108741,34.32780286620284
-180.80932805042644,637.4441030144038,318.9990929970271,160.61200548651087,6.936149340202935,4,0.4004631451462236,3,32.4894335272539,30.118951675827844
-180.77949860642093,613.6349627903297,286.9204615683391,141.0386508674561,6.90329418870544,5,0.4012764377006215,3,31.41942643192517,31.51792427937661
-189.4537321989357,623.3496087568277,291.7341876527316,134.8104286220409,7.599311056082609,2,0.4050333741399992,3,29.10634101811284,32.689689399965644
-189.90788979919733,644.892077044778,347.8107428526112,153.44885589857248,7.062236697266158,3,0.3999189705190296,3,29.426322416351432,30.930861838216206
-187.46628960237976,617.0087675331082,342.8385579995214,132.94554979688334,6.565337230419747,4,0.4038373044616106,3,29.480033955657547,29.38078673524525
-189.2813521651041,668.7182772078231,302.12133313830367,139.51858195277075,7.017757064844047,5,0.400446000575385,3,28.899349947737942,29.92221510523677
-195.91799511170137,597.7945702586295,369.2842712883497,134.82384466235885,6.342366167452617,2,0.39913977606486795,3,41.184265565339054,46.4628113483738
-196.33059261510044,664.2969190644388,361.90038495843305,157.95797241775279,6.655204018936589,3,0.400824521855787,3,41.50871724290356,44.437347396673225
-195.3068363475829,663.9385745291908,358.11883459805443,148.48534976509046,6.824093330897266,4,0.3990538556753251,3,42.55334157629027,38.78410470029642
-199.33203283506427,700.6723131452412,329.4504010190256,139.99409559669388,7.282044758673651,5,0.3992464490467925,3,41.97755866248997,38.063011887123736
-208.33062403059114,601.7091012596159,390.6738730898836,112.84478698519382,6.427113695691341,2,0.4034957218589807,3,39.496522343669405,37.79436547093723
-204.7636497274644,713.4480519275074,410.8202433436199,118.01377556492704,7.289574525697928,3,0.4014360273474842,3,39.5805020756002,38.63835346185741
-203.89106018005302,686.0435511952718,433.40605831888837,119.74187756513199,6.775044061925767,4,0.3993357863348644,3,38.426675289533655,39.472535255008516
-205.4507003865446,686.6049388130597,407.2286334189099,129.50177706263534,7.130788483953493,5,0.40520355234963645,3,39.88647111268024,39.890574736814074
-215.3584744736788,741.0765124843446,267.2831403988339,226.1635649843674,3.2843077362344886,2,0.39886461623649294,3,14.53469304808581,16.38746516184224
-209.5938159013029,741.5538726644388,260.911764020357,206.584437521306,3.4663302938582534,3,0.4027061866698597,3,14.337378429015734,15.252118776242176
-210.6404478621667,644.1869092312037,234.9314962415838,239.24638440508204,3.1794118656378334,4,0.3959535669622595,3,14.338796610068481,16.262910836837253
-212.1630788026567,657.7808098719854,259.2902279178192,235.94378552854818,3.6558479532461523,5,0.3991609319689071,3,13.36230230878193,16.798251760353935
-219.03127317513255,680.3631483204232,278.7863603269249,220.71100017925147,3.838917586357269,2,0.3977778739293484,3,13.76961566723829,16.032974005465892
-218.72596084553356,754.4474085998576,280.34252167632104,205.00989988903225,3.8199632652794406,3,0.3968479223015592,3,14.052496092436964,15.352782691452584
-217.25572318826332,719.209432629425,285.5511781681239,235.00255395436855,3.787677262649507,4,0.3993641072822113,3,13.544978148639427,16.75921819156087
-219.01852153910974,713.0185720635574,244.78397891412268,224.94023668084088,3.2261712114430305,5,0.39917953248522914,3,13.941021592272378,16.65591905642087
-230.1673591858107,697.6059979912543,316.2907727435421,206.3652130777131,3.243903115152701,2,0.3978511409283365,3,14.434191673797267,16.38971121805945
-223.35366986852225,672.4448579078514,309.94763251873053,224.77571888307293,3.1979424163070984,3,0.4021173767953993,3,14.480068246351173,15.665889657381042
-226.18948450311498,790.263307267578,277.46539969995354,241.82808057060828,3.176705865797848,4,0.40241069986176226,3,14.537690278164444,16.848576291842388
-222.82249879289276,772.8709768731959,282.3671664818399,236.210574069626,3.4576314810161026,5,0.40129482765900876,3,14.067402387733216,16.90460283299406
-236.52196303185937,830.5455502339502,321.7415363717298,209.72665925201633,3.1510114331586108,2,0.39930960578069197,3,15.170159834166096,17.267092744870503
-235.71186777887496,732.1769595308283,347.9517726837733,203.9092129973025,3.22513448253938,3,0.39880696774091595,3,15.34345062256997,17.592838123530484
-234.38935855736852,830.643959423534,326.9553985192772,242.27637704860928,3.4737538392011587,4,0.4011663740338099,3,14.962557956909704,18.10048581708196
-234.84363008050246,730.3254183424333,287.98397352151864,233.75540195178425,3.319141559164429,5,0.40085753854217904,3,14.50788072979736,18.582188343867458
-242.6199161570148,821.2688388207567,332.81353923088255,212.62767333612982,3.355388316890243,2,0.4056670761372439,3,18.448981820912532,20.734230221518512
-242.05915622270493,795.0886752030623,324.9798064692872,206.15929623578293,3.4148499850664025,3,0.39820474613941526,3,18.583871870549842,20.670461731596863
-240.18508488621708,754.6025383876201,342.6926062386333,219.22941585772492,3.7551195096928525,4,0.40041631830347474,3,18.449131828070897,21.834221093743462
-244.96949307112277,719.4497063663925,331.4632472432334,200.8803602826667,3.649175231461726,5,0.4004717001976143,3,18.839142379553174,21.70533799138564
-249.44699350417767,770.2716455316821,389.63363316238343,240.1920212177875,3.1991355120100198,2,0.4013538965060095,3,16.38730641752155,16.623233331662412
-248.0502977619766,855.9868221533859,391.98218704763366,204.10904879552598,3.569963886181749,3,0.3987418652904472,3,16.092038065605138,16.91067684820891
-252.11495941510177,846.4745965206662,338.9996130266801,218.05049148653862,3.305986933090466,4,0.3999464018012896,3,16.308026505104827,16.42397002858451
-252.81864738036307,862.8627568352264,389.8822963832865,231.68804816454258,3.595355802359605,5,0.39511463691799975,3,16.56468031003051,16.06234588660833
-157.54785168113054,476.8878236134575,307.40573166018606,102.92698022643405,7.044562286967125,2,0.4003445404167738,4,32.3545067906427,32.7688983066376
-158.27688598933784,468.2964251146437,313.7466412458929,105.89401672628352,6.523297618461936,3,0.4003231837951228,4,32.51615675777702,32.83204840547698
-159.53322591173767,538.4752771862275,284.27377429700016,100.1566151382062,6.752182114704869,4,0.40192359984977816,4,32.06585634971886,33.67456015855787
-158.21964994999436,481.7792766934825,276.97360679388095,103.75888490607767,7.542698871055805,5,0.3988998461277387,4,32.950981877078384,34.500139552244974
-170.5402109820265,533.4700182242215,327.0596122926448,112.72374397630838,7.673449298091839,2,0.3995563614544487,4,36.35572963139136,33.97204049461377
-172.1596444208062,545.7553887982581,294.5354936760825,116.82230098410832,6.968494516827499,3,0.39873689745936264,4,36.22576957442361,40.333906940846596
-174.51984912809354,545.6683861509349,335.98312283414634,117.26268286036957,6.545172843652649,4,0.3993085922839697,4,35.582096952269445,39.09275867727368
-170.43532405857528,540.9556467352579,318.14690229481806,128.15319288394656,7.604807075748747,5,0.39939996079791473,4,36.60923473463405,36.37864129471998
-179.1600484970043,539.408242121925,301.3918448752802,139.01230199264998,7.567070301469587,2,0.4034879540913187,4,31.997980824060186,31.557712593864586
-183.71202190500168,543.4726842730153,310.361231562112,158.1042991047645,7.548045656332837,3,0.4028694980493134,4,31.880104086565023,36.30427285564366
-180.03341940021147,584.4338421635263,294.80327414558366,154.812679829327,6.37535387890176,4,0.4026384803979481,4,31.91107127129316,35.73446005731037
-181.74975317839207,559.2967416104501,276.66836479723395,138.2112663889219,7.630378764607116,5,0.40132589387310647,4,32.78666571307846,30.85960794816758
-190.34140259392197,648.6560609498497,336.1977833570951,140.80156884201753,7.40999660148027,2,0.40054121598253034,4,28.572948610512967,27.75495606236407
-188.1434923757908,667.5129601534024,322.73662676014186,154.76235458295827,7.502625015734971,3,0.4031716402703048,4,28.552293423894298,32.26708404422292
-189.41457213450835,637.8485574835436,289.9724013277081,146.40828375268615,6.6533700568290115,4,0.4021169113507729,4,28.620983460792335,31.300638625838697
-189.1373572979004,636.1203137900579,288.9781165152686,137.10362158974172,7.12037890844071,5,0.39911423154836534,4,30.128165637955426,28.333947110184553
-197.53258676415544,699.6438809379131,340.7733989849019,159.6873690727177,6.686914896594021,2,0.4009481834106469,4,42.535663570939136,38.8089902084865
-194.20577155151457,665.6198955155497,320.69783348143875,153.06241883172208,6.595273921982008,3,0.39760654889024966,4,41.90736028558925,47.734811357497634
-195.45513500636582,685.2218277178652,363.7230648806059,135.335207909009,7.4805657665848475,4,0.40041358510910874,4,41.24529073820853,46.04125775888969
-197.73228127841895,700.1158981995965,321.8171561108912,140.609395593236,6.746898456061978,5,0.39579826915668886,4,42.97009130594415,39.488875566277876
-204.4267763173746,597.3027649215306,409.3041036656932,120.72514574318735,7.383962709318898,2,0.39788971143539703,4,40.652073672137,40.23317122756063
-203.3222138149333,647.110265867981,390.27218740086323,115.53423214120757,7.605596146950769,3,0.4012582478736838,4,40.54288333260957,39.61736389931384
-202.76418827222565,673.4568423689893,437.09810324250566,117.32480379371044,7.350702271482937,4,0.3983224032329417,4,40.28813053765655,39.94450136744161
-205.4227799321725,620.7962626781226,424.79239766738374,127.56500593575379,7.285950037134766,5,0.399138400540318,4,40.1774576277752,40.423904310119305
-212.56377631852553,669.7930908845518,243.60975539437868,241.60197764562588,3.692537685195881,2,0.3996355692663982,4,14.23367786995398,16.440616284659296
-211.04860459918842,626.2159338622985,241.44391693959918,210.18187619554715,3.58905313531028,3,0.39998774916260743,4,14.462370311335356,17.15304862937531
-212.8298783166147,662.1455090001034,225.22923707522247,201.81910345872814,3.630394425809761,4,0.40155090980752955,4,14.189974998253547,16.87930591106216
-208.41474150247882,720.0613731149729,240.6520578976603,214.9256482988406,3.613385361033466,5,0.39871935525111607,4,14.059005940252275,17.480124448993298
-222.17547918055234,705.0484996858189,284.4818522495392,220.8643694235411,3.5234320898575957,2,0.39865465352115254,4,15.001234528303268,16.462418403235
-218.56091917697418,651.928845157302,257.096947304106,210.41074102157933,3.3667807571248107,3,0.39466919031323944,4,14.866317173068872,17.42696905436895
-220.87425896694384,704.9766374643397,281.11594452947315,204.92851004620243,3.7797270421597706,4,0.40088644441609145,4,14.549359417540906,16.85579593554247
-216.5949443651263,653.0476605285716,269.7913685575589,200.07702558568076,3.4671442735457854,5,0.4026601231157658,4,14.502413448909936,17.405765605671615
-224.83519760100145,763.6894747340915,276.6141073922801,225.90185880119165,3.834151104818066,2,0.40238234736894585,4,14.431389237897957,17.097362779860795
-227.27861330628343,671.2876753244132,278.11996464656386,234.32548100689272,3.786411488478916,3,0.40043955542769005,4,14.58890767958052,16.19004894864587
-228.5620085086965,718.6598995978287,309.03953524131896,210.21487211417016,3.1836575097564204,4,0.3977933497129072,4,13.69843858877873,17.122869097126355
-227.0862423675542,696.1526882960907,306.667680596236,240.68769118542022,3.2186845734167644,5,0.4000243717972831,4,14.83941208556716,17.224872018005208
-237.1719031541516,789.2503171999635,298.73083338455393,210.12140990102168,3.3750957093904312,2,0.4019616089675296,4,15.332432687360585,17.666532153189042
-235.09858995425412,787.9750937380463,312.88674933207795,224.64819858931352,3.8488771424798003,3,0.4015231779197272,4,15.470477990500887,17.83495102870025
-229.8061283924894,827.2107441446176,293.28985517349895,220.94332003499906,3.4243174768113773,4,0.39698756972852184,4,14.771148244211492,18.50414872993981
-235.9959785509589,736.207072265483,329.47948004961535,226.76410641711888,3.4163582827083587,5,0.3997211317093714,4,15.08107024809439,17.756692134603956
-244.28947332525846,786.1130910657869,311.97216773610927,201.75834646650623,3.5814430760324063,2,0.3978148634364949,4,19.101939234239943,21.614731030676662
-243.6591221225616,824.0200762479119,318.7804659759676,237.20517940168457,3.710249098615276,3,0.4011036564315137,4,19.305488881144242,21.708340275590913
-240.58489668036887,831.2026464236734,346.35364622290604,240.75129135074383,3.239703629951597,4,0.3994173745322909,4,19.10195741141398,22.369068932436722
-244.20187857006502,792.5632831999367,373.46555517251164,219.66212704909972,3.2113491731351615,5,0.4006303523562923,4,18.663599003675138,22.880124542946668
-248.5334299653045,746.6792151745784,357.1408316433381,240.39278137866162,3.7012519146786613,2,0.3990324619977842,4,16.86561227840955,16.998688804209138
-250.15209284720174,846.7115130445453,339.7610075078259,202.52922275227158,3.356909400491726,3,0.3983390808596394,4,17.00914320005515,16.854546649447155
-250.3807548470001,733.4221645175576,380.7245782753544,215.8876480914714,3.673915245128402,4,0.40051055389640894,4,16.85059896483745,16.085437685448877
-250.39389538479654,854.8434004580945,400.76060673105115,239.40627409277894,3.2388729200062993,5,0.4006189845305426,4,17.06392963714582,16.536369784641128
-157.74507270624937,465.7130432292446,295.7481420643854,100.48831702062253,6.856673422276801,2,0.3995575297089356,5,32.81256844971048,32.68701535254657
-155.9463684950538,512.6917245357737,321.75361161981516,113.21044349176239,7.305649677101676,3,0.4007161444773884,5,32.64209586474425,33.22314818969859
-157.05632468789753,525.966808460318,284.4245592273287,103.00529825994558,7.195890644401534,4,0.4005442671868963,5,32.314294739784614,33.87801075807135
-155.4957215566638,531.6160234733399,267.1200134535613,112.10153655197911,6.313327125112989,5,0.39825406419683457,5,32.65358411046261,33.95160929463483
-171.6340202132671,559.6532589947093,294.6548317397342,131.62687160196245,7.264835874700032,2,0.39978839838893354,5,35.14234996511744,33.81036657073861
-174.79049494701434,563.6549496747954,339.8784101296622,125.0980945077861,7.570595067422635,3,0.40166899892270885,5,34.99332096066281,32.90069676774699
-176.64524915361588,564.6521709745555,325.35175998695775,126.11629416969278,6.838661671377889,4,0.3968284009209194,5,34.413530114842146,38.708691252086254
-176.6942152930717,525.6238158572274,315.7801359568793,117.96162343968655,7.174527342093325,5,0.39910572288302343,5,35.23933742780199,36.8042157168988
-183.15362084286326,546.321659583175,305.3495188207123,150.17432049779123,7.012842699046839,2,0.39711293448847945,5,32.06303545786065,29.67648491457656
-182.57306353357401,596.3090428015626,270.84689159709114,157.94315947469588,6.318187426452413,3,0.39815362079416394,5,31.70883527102265,31.145192663400525
-178.30187203654808,632.0390990637966,300.8624832961455,147.51021738870077,6.926549781048995,4,0.4001350628837711,5,30.937838247590424,36.315549060220064
-181.00461391447507,586.1653249870246,299.10179193551755,146.33091507296547,7.623607080623006,5,0.40014202824170303,5,31.89917683829745,36.383636685970366
-185.07124776547323,562.0174852782161,300.16172162025913,152.99477499056937,6.695254418678374,2,0.3956442147219368,5,30.116704548982327,30.20794058153953
-192.58247690566915,577.8589359236277,302.5177751871051,149.0961540780282,6.847255792615583,3,0.39916124207959713,5,29.4631633158307,29.619900859184035
-194.08663637416166,558.0485989964625,334.5005179389014,140.11742342638752,6.30500822185931,4,0.40149688651162,5,29.37231204829556,33.42200214643986
-188.40981315696237,597.2769613452534,308.767121034,139.4517951960193,6.656197204332842,5,0.39810058508118606,5,29.838926334890353,32.342374564701224
-197.77494204545354,638.8676291348784,310.8403034184515,138.57707739663167,7.492974018949682,2,0.3981262231994505,5,42.011941953663744,38.48003717624291
-197.25473559690874,614.775630275059,321.67539629866894,157.57880328371155,7.366390032005003,3,0.40137847400073673,5,42.15533316782383,37.819851532447444
